seurat_clusters	Sample	.n	.frac
c13	S159A	171	0.0428035043804756
c13	S159B	75	0.0215579189422248
c14	S133A	52	0.0106079151366789
c14	S133B	7	0.00232712765957447
c14	S134A	26	0.00946831755280408
c14	S134B	13	0.00510003923107101
c14	S135A	109	0.0351612903225806
c14	S135B	37	0.0118475824527698
c14	S149A	399	0.0559136771300448
c14	S149B	35	0.0140788415124698
c14	S150A	608	0.0604734434056097
c14	S150B	13	0.00985595147839272
c14	S158A	19	0.00975860297894196
c14	S158B	73	0.0272489734975737
c14	S159A	91	0.0227784730913642
c14	S159B	78	0.0224202356999138
c15	S133A	57	0.0116279069767442
c15	S133B	11	0.00365691489361702
c15	S134A	15	0.00546249089584851
c15	S134B	16	0.00627697136131816
c15	S135A	47	0.0151612903225806
c15	S135B	12	0.00384245917387128
c15	S149A	436	0.0610986547085202
c15	S149B	68	0.0273531777956557
c15	S150A	698	0.0694251044360454
c15	S150B	15	0.0113722517058378
c15	S158A	6	0.00308166409861325
c15	S158B	12	0.00447928331466965
c15	S159A	126	0.0315394242803504
c15	S159B	28	0.00804828973843058
c16	S133A	184	0.0375356997144023
c16	S133B	3	0.000997340425531915
c16	S134A	50	0.0182083029861617
c16	S134B	7	0.0027461749705767
c16	S135A	58	0.0187096774193548
c16	S135B	11	0.00352225424271534
c16	S149A	150	0.0210201793721973
c16	S149B	18	0.00724054706355591
c16	S150A	623	0.0619653869106823
c16	S150B	4	0.00303260045489007
c16	S158A	17	0.00873138161273754
c16	S158B	27	0.0100783874580067
c16	S159A	138	0.0345431789737171
c16	S159B	37	0.0106352400114976
c17	S133A	67	0.0136678906568747
c17	S133B	107	0.0355718085106383
c17	S134A	21	0.00764748725418791
c17	S134B	145	0.0568850529619459
c17	S135A	42	0.0135483870967742
c17	S135B	37	0.0118475824527698
c17	S149A	120	0.0168161434977578
c17	S149B	127	0.0510860820595334
c17	S150A	140	0.0139248060473443
c17	S150B	55	0.0416982562547384
c17	S158A	4	0.00205444273240883
c17	S158B	14	0.00522583053378126
c17	S159A	22	0.00550688360450563
c17	S159B	16	0.00459902270767462
c18	S133A	7	0.00142798857609139
c18	S133B	2	0.000664893617021277
c18	S134A	6	0.0021849963583394
c18	S134B	6	0.00235386426049431
c18	S135A	4	0.00129032258064516
c18	S135B	174	0.0557156580211335
c18	S149A	75	0.0105100896860987
c18	S149B	5	0.00201126307320998
c18	S150A	8	0.000795703202705391
c18	S150B	54	0.0409401061410159
c18	S158A	22	0.0112994350282486
c18	S158B	16	0.00597237775289287
c18	S159A	2	0.000500625782227785
c18	S159B	52	0.0149468237999425
c19	S133A	32	0.00652794777641779
c19	S134A	10	0.00364166059723234
c19	S135A	1	0.00032258064516129
c19	S149A	5	0.00070067264573991
c19	S149B	2	0.00080450522928399
c19	S150A	76	0.00755918042570121
c19	S158B	1	0.000373273609555804
c19	S159A	7	0.00175219023779725
